data,dia,mes,ano,campanha,gride,balde,sp,dedos,dedos novos,ident,perdas,recaptura,saco,peso,pesototal,CRC,CC,BC,Quebrada,sexo,ovos,Local,OBS,cont indivíduo,cont capturas,,Problemas
19-mai-23,19,5,2023,273,4,C,Tropidurus_torquatus,NA,80_1,81B,NA,recaptura,2.00,25.00,23.00,85.00,125.00,NA,N,M,N,IBGE,,,,,
19-mai-23,19,5,2023,273,19,A,Tropidurus_torquatus,NA,200_50,250A,NA,recaptura,2.00,30.00,28.00,94.00,120.00,111.00,N,F,N,IBGE,cauda regenerada ,,,,
23-mai-23,23,5,2023,273,14,A,Tropidurus_torquatus,NA,70_9,79B,NA,recaptura,1.00,26.25,25.25,89.00,134.00,NA,N,M,N,IBGE,,,,,
23-mai-23,23,5,2023,273,19,M,Tropidurus_torquatus,NA,200_50,250A,NA,recaptura,1.00,29.25,28.25,96.00,118.00,104.00,N,F,S,IBGE,cauda regenerada,,,,
30-mai-23,30,5,2023,273,10,M,Tropidurus_torquatus,NA,100_5,105A,NA,recaptura,1.00,16.25,15.25,80.00,118.00,NA,N,F,N,IBGE,,,,,
2-jun-23,2,6,2023,274,5,M,Tropidurus_torquatus,NA,100_7,107A,NA,recaptura,2.00,27.25,25.25,83.00,90.00,39.00,N,F,N,IBGE,cauda regenerada,,,,
11-jul-23,11,7,2023,275,14,A,Tropidurus_torquatus,NA,70_9,79B,NA,recaptura,1.00,27.00,26.00,92.00,120.00,NA,N,M,N,IBGE,ponta da cauda quebrada,,,,
11-jul-23,11,7,2023,275,16,B,Tropidurus_torquatus,NA,100_10_3,113B,NA,recaptura,0.50,5.00,4.50,51.00,75.00,NA,N,I,N,IBGE,,,,,
14-jul-23,14,7,2023,275,1,C,Tropidurus_torquatus,NA,80_4_9,84B,NA,recaptura,1.00,14.50,13.50,75.00,105.00,78.00,N,F,N,IBGE,DEDO 9 PREDADO,,,,
18-jul-23,18,7,2023,275,2,B,Tropidurus_torquatus,NA,100_7,107A,NA,recaptura,1.00,27.75,26.75,92.00,92.00,38.00,N,M,N,IBGE,cauda regenerada,,,,
28-jul-23,28,7,2023,275,2,M,Tropidurus_torquatus,NA,100_10_4,114B,NA,captura,1.00,3.75,2.75,46.00,66.00,NA,N,I,N,IBGE,CAUDA QUEBRADA ,,,,
8-ago-23,8,8,2023,276,16,A,Tropidurus_torquatus,NA,100_10_5,115B,NA,captura,1.50,4.50,3.00,45.00,67.00,NA,N,F,N,IBGE,,,,,
11-ago-23,11,8,2023,276,16,B,Tropidurus_torquatus,NA,100_10_6,116B,NA,captura,1.00,5.25,4.25,54.00,69.00,NA,N,I,N,IBGE,,,,,
15-ago-23,15,8,2023,276,14,A,Tropidurus_torquatus,NA,100_10_7,117B,NA,captura,1.00,6.50,5.50,55.00,83.00,NA,N,I,N,IBGE,,,,,
15-ago-23,15,8,2023,276,20,C,Tropidurus_torquatus,NA,100_50_9,159A,NA,recaptura,1.00,23.25,22.25,89.00,124.00,NA,N,M,N,IBGE,,,,,
18-ago-23,18,8,2023,276,16,B,Tropidurus_torquatus,NA,80_8,88B,NA,recaptura,1.50,3.50,2.00,95.00,138.00,NA,N,M,N,IBGE,,,,,
18-ago-23,18,8,2023,276,16,B,Tropidurus_torquatus,NA,100_10_3,113B,NA,recaptura,1.00,7.50,6.50,56.00,84.00,NA,N,I,N,IBGE,,,,,
22-ago-23,22,8,2023,276,5,A,Tropidurus_torquatus,NA,80,80B,NA,recaptura,1.50,28.75,27.25,88.00,103.00,NA,N,F,N,IBGE,,,,,
22-ago-23,22,8,2023,276,15,M,Tropidurus_torquatus,NA,100_10_3,113B,NA,recaptura,0.50,7.25,6.75,59.00,89.00,NA,N,F,N,IBGE,,,,,
22-ago-23,22,8,2023,276,16,A,Tropidurus_torquatus,NA,100_10_8,118B,NA,captura,0.50,6.25,5.75,59.00,85.00,NA,S,F,N,IBGE,,,,,
25-ago-23,25,8,2023,276,12,M,Tropidurus_torquatus,NA,100_10_9,119B,NA,captura,1.50,6.50,5.00,57.00,85.00,NA,N,I,N,IBGE,,,,,
29-ago-23,29,8,2023,276,12,B,Tropidurus_torquatus,NA,100_20,120B,NA,captura,1.00,5.25,4.25,55.00,80.00,NA,N,F,N,IBGE,,,,,
29-ago-23,29,8,2023,276,16,B,Tropidurus_torquatus,NA,100_20_1,121B,NA,captura,1.00,7.25,6.25,58.00,85.00,NA,N,F,N,IBGE,,,,,
5-set-23,5,9,2023,277,16,B,Tropidurus_torquatus,NA,100_20_2,122B,NA,captura,0.50,3.50,3.00,40.00,62.00,NA,N,I,N,IBGE,,,,,
8-set-23,8,9,2023,277,4,M,Tropidurus_torquatus,NA,100_20_3,123B,NA,captura,1.00,10.75,9.75,65.00,93.00,NA,N,F,N,IBGE,,,,,
8-set-23,8,9,2023,277,16,B,Tropidurus_torquatus,NA,100_20_4,124B,NA,captura,1.00,7.00,6.00,57.00,45.00,35.00,N,I,N,IBGE,,,,,
8-set-23,8,9,2023,277,19,A,Tropidurus_torquatus,NA,100_20_5,125B,NA,captura,2.00,29.75,27.75,93.00,124.00,37.00,N,M,N,IBGE,,,,,
12-set-23,12,9,2023,277,1,M,Tropidurus_torquatus,NA,100_20_6,126B,NA,captura,1.50,8.50,7.00,60.00,96.00,NA ,N,F,N,IBGE,,,,,
12-set-23,12,9,2023,277,8,A,Tropidurus_torquatus,NA,100_20,120B,NA,recaptura,0.50,5.25,4.75,54.00,79.00,NA ,N,F,N,IBGE,,,,,
12-set-23,12,9,2023,277,18,B,Tropidurus_torquatus,NA,100_20_7,127B,NA,captura,1.00,4.25,3.25,46.00,72.00,NA ,N,I,N,IBGE,,,,,
12-set-23,12,9,2023,277,19,M,Tropidurus_torquatus,NA,70_4,74B,NA,recaptura,2.00,4.70,2.70,104.00,150.00,NA ,N,M,N,IBGE,,,,,
15-set-23,15,9,2023,277,8,B,Tropidurus_torquatus,NA,100_20_8,128B,NA,captura,1.00,8.75,7.75,61.00,89.00,NA ,N,F,N,IBGE,,,,,
15-set-23,15,9,2023,277,10,M,Tropidurus_torquatus,NA,100_20_9,129B,NA,captura,1.00,6.25,5.25,56.00,82.00,NA ,N,F,N,IBGE,,,,,
15-set-23,15,9,2023,277,16,M,Tropidurus_torquatus,NA,100_10_9,119B,NA,recaptura,1.00,7.50,6.50,59.00,91.00,73.00,N,F,N,IBGE,,,,,
19-set-23,19,9,2023,277,10,M,Tropidurus_torquatus,NA,100_30,130B,NA,captura,2.00,25.90,23.90,91.00,139.00,NA,N,M,N,IBGE,,,,,
19-set-23,19,9,2023,277,19,C,Tropidurus_torquatus,NA,100_30_1,131B,NA,captura,0.50,4.50,4.00,51.00,75.00,NA,N,F,N,IBGE,,,,,
22-set-23,22,9,2023,277,1,C,Tropidurus_torquatus,NA,70_9,79B,NA,recaptura,1.50,32.00,30.50,94.00,123.00,NA,S,M,N,IBGE,,,,,
22-set-23,22,9,2023,277,4,M,Tropidurus_torquatus,NA,100_30_2,132B,NA,captura,0.50,6.75,6.25,57.00,82.00,NA,N,M,N,IBGE,,,,,
22-set-23,22,9,2023,277,8,M,Tropidurus_torquatus,NA,100_30_1,131B,NA,recaptura,0.50,6.75,6.25,51.00,75.00,NA,N,F,N,IBGE,,,,,
22-set-23,22,9,2023,277,15,M,Tropidurus_torquatus,NA,100_30_3,133B,NA,captura,1.00,7.50,6.50,58.00,68.00,64.00,N,M,N,IBGE,,,,,
22-set-23,22,9,2023,277,16,M,Tropidurus_torquatus,NA,100_20_7,127B,NA,recaptura,0.50,4.25,3.75,45.00,70.00,NA,N,I,N,IBGE,,,,,
22-set-23,22,9,2023,277,18,M,Tropidurus_torquatus,NA,100_30_4,134B,NA,captura,1.00,8.00,7.00,61.00,90.00,NA,N,F,N,IBGE,,,,,
22-set-23,22,9,2023,277,18,M,Tropidurus_torquatus,NA,100_30_5,135B,NA,captura,1.00,9.75,8.75,64.00,76.00,NA,N,F,S,IBGE,PONTA DA CAUDA QUEBRADA ,,,,
26-set-23,26,9,2023,277,3,C,Tropidurus_torquatus,NA,100_1,101B,NA,recaptura,0.50,4.25,3.75,52.00,75.00,NA,N,F,N,IBGE,,,,,
26-set-23,26,9,2023,277,19,M,Tropidurus_torquatus,NA,100_30_5,135B,NA,recaptura,1.00,10.00,9.00,66.00,77.00,NA,S,F,S,IBGE,PONTA DA CAUDA QUEBRADA ,,,,
29-set-23,29,9,2023,277,5,B,Tropidurus_torquatus,NA,100_30_6,136B,NA,captura,1.00,19.25,18.25,81.00,79.00,11.00,N,F,S,IBGE,,,,,
29-set-23,29,9,2023,277,7,M,Tropidurus_torquatus,NA,70_9,79B,NA,recaptura,2.00,33.00,31.00,96.00,129.00,NA,N,M,N,IBGE,PONTA DA CAUDA QUEBRADA ,,,,
29-set-23,29,9,2023,277,20,B,Tropidurus_torquatus,NA,100_8,108B,NA,recaptura,1.00,22.25,21.25,86.00,100.00,56.00,N,F,N,IBGE,,,,,
3-out-23,3,10,2023,278,8,C,Tropidurus_torquatus,NA,70_9,79B,NA,recaptura,2.00,35.00,33.00,96.00,122.00,NA,S,M,N,IBGE,PONTA DA CAUDA QUEBRADA ,,,,
13-out-23,13,10,2023,278,17,M,Tropidurus_torquatus,NA,100_30_7,137B,NA,captura,0.50,8.25,7.75,60.00,92.00,NA,N,F,S,IBGE,,,,,
17-out-23,17,10,2023,278,20,C,Tropidurus_torquatus,NA,80_5,85B,NA,captura,1.50,12.25,10.75,70.00,99.00,NA,N,F,S,IBGE,,,,,
20-out-23,20,10,2023,278,5,M,Tropidurus_torquatus,NA,100_30_8,138B,NA,captura,1.00,15.00,14.00,74.00,119.00,NA,N,F,N,IBGE,,,,,
20-out-23,20,10,2023,278,7,M,Tropidurus_torquatus,NA,80_9_4,84B,NA,recaptura,1.00,17.75,16.75,83.00,75.00,37.00,S,F,N,IBGE,DEDO 9 PREDADO/CAUDA REGENERADA ,,,,
20-out-23,20,10,2023,278,10,M,Tropidurus_torquatus,NA,100_20,120B,NA,recaptura,1.00,5.25,4.25,69.00,98.00,NA,N,F,N,IBGE,,,,,
20-out-23,20,10,2023,278,19,C,Tropidurus_torquatus,NA,100_30_5,135B,NA,recaptura,1.00,12.00,11.00,70.00,91.00,87.00,N,F,N,IBGE,CAUDA REGENERADA ,,,,
31-out-23,31,10,2023,278,15,A,Tropidurus_torquatus,NA,100_30_9,139B,NA,captura,0.50,14.00,13.50,74.00,65.00,65.00,S,M,N,IBGE,,,,,
7-nov-23,7,11,2023,279,14,M,Tropidurus_torquatus,NA,100_40_1,141B,NA,captura,1.50,19.50,18.00,80.00,54.00,54.00,S,M,N,IBGE,,,,,
7-nov-23,7,11,2023,279,14,C,Tropidurus_torquatus,NA,100_30_9,139B,NA,recaptura,1.00,14.00,13.00,74.00,65.00,65.00,S,M,N,IBGE,,,,,
10-nov-23,10,11,2023,279,7,M,Tropidurus_torquatus,NA,100_40_2,142B,NA,captura,1.50,25.00,23.50,85.00,137.00,NA,N,M,N,IBGE,,,,,
10-nov-23,10,11,2023,279,10,M,Tropidurus_torquatus,NA,100_30_9,139B,NA,recaptura,1.00,15.50,14.50,76.00,66.00,66.00,S,F,N,IBGE,,,,,
10-nov-23,10,11,2023,279,16,B,Tropidurus_torquatus,NA,100_40_1,141B,NA,recaptura,1.50,19.50,18.00,80.00,54.00,54.00,S,M,N,IBGE,,,,,
10-nov-23,10,11,2023,279,20,A,Tropidurus_torquatus,NA,100_6,106B,NA,recaptura,1.50,25.75,24.25,87.00,128.00,NA,N,M,N,IBGE,,,,,
14-nov-23,14,11,2023,279,15,C,Tropidurus_torquatus,NA,100_40_4,144B,NA,captura,1.00,14.75,13.75,70.00,102.00,NA,N,M,N,IBGE,,,,,
17-nov-23,17,11,2023,279,9,M,Tropidurus_torquatus,NA,100_40_5,145B,NA,captura,1.00,14.00,13.00,69.00,105.00,NA,N,M,N,IBGE,,,,,
17-nov-23,17,11,2023,279,14,M,Tropidurus_torquatus,NA,100_10_7,117B,NA,recaptura,1.00,17.50,16.50,77.00,108.00,NA,N,F,S,IBGE,,,,,
1-dez-23,1,12,2023,280,5,B,Tropidurus_torquatus,NA,80,80B,NA,recaptura,1.00,29.50,28.50,88.00,116.00,6.00,N,F,N,IBGE,,,,,
12-dez-23,12,12,2023,280,20,M,Tropidurus_torquatus,NA,100_20_8,108B,NA,recaptura,1.00,25.75,24.75,88.00,101.00,43.00,N,F,S,IBGE,DEDO 20 PREDADO/ CAUDA REGENERADA ,,,,
12-dez-23,12,12,2023,280,20,B,Tropidurus_torquatus,NA,80_5,85B,NA,recaptura,1.50,15.25,13.75,76.00,103.00,NA,N,F,N,IBGE,,,,,
19-dez-23,19,12,2023,280,8,M,Tropidurus_torquatus,NA,80,80B,NA,recaptura,1.00,23.75,22.75,92.00,113.00,NA,N,F,S,IBGE,PONTA DA CAUDA QUEBRADA ,,,,
19-dez-23,19,12,2023,280,20,A,Tropidurus_torquatus,NA,80_5,85B,NA,recaptura,1.00,17.75,16.75,76.00,101.00,NA,N,F,N,IBGE,,,,,
16-jan-24,16,1,2024,281,20,B,Tropidurus_torquatus,NA,100_7,107B,NA,recaptura,1.00,21.25,20.25,88.00,130.00,43.00,N,F,N,IBGE,DEDO 20 PREDADO,,,,
3-mai-24,3,5,2024,285,4,M,Tropidurus_torquatus,NA,100_40_6,146B,NA,captura,0.50,5.50,5.00,54.00,75.00,NA,N,F,N,IBGE,,,,,
3-mai-24,3,5,2024,285,16,B,Tropidurus_torquatus,NA,100_30_8,138B,NA,recaptura,1.00,22.00,21.00,86.00,134.00,NA,N,M,N,IBGE,,,,,
10-mai-24,10,5,2024,285,17,A,Tropidurus_torquatus,NA,100_30_7,137B,NA,recaptura,1.50,21.00,19.50,85.00,137.00,58.00,N,F,N,IBGE,CAUDA REGENERADA,,,,
14-mai-24,14,5,2024,285,16,A,Tropidurus_torquatus,NA,100_20_7,127B,NA,recaptura,1.50,20.75,19.25,82.00,12.00,NA,N,M,N,IBGE,,,,,
17-mai-24,17,5,2024,285,19,A,Tropidurus_torquatus,NA,100_30_5,135B,NA,recaptura,1.50,21.00,19.50,80.00,106.00,96.00,N,F,N,IBGE,CAUDA REGENERADA BC 96,,,,
4-jun-24,4,6,2024,286,7,C,Tropidurus_torquatus,NA,100_40_5,145B,NA,recaptura,1.00,21.75,20.75,83.00,126.00,NA,N,M,N,IBGE,,,,,
11-jun-24,11,6,2024,286,18,M,Tropidurus_torquatus,NA,100_30_5,135B,NA,recaptura,1.00,20.25,19.25,84.00,109.00,100.00,N,F,N,IBGE,,,,,
12-jul-24,12,7,2024,287,16,M,Tropidurus_torquatus,NA,100_20_7,127B,NA,recaptura,1.00,22.75,21.75,84.00,127.00,56.00,N,M,N,IBGE,CAUDA REGENERADA,,,,
27-ago-24,24,8,2024,288,20,B,Tropidurus_torquatus,NA,100,100B,NA,recaptura,1.00,7.00,6.00,57.00,84.00,NA,N,F,N,IBGE,,,,,
30-ago-24,30,8,2024,288,9,C,Tropidurus_torquatus,NA,100_40_3,143B,NA,captura,0.50,4.75,4.25,49.00,77.00,NA,N,I,N,IBGE,,,,,
30-ago-24,30,8,2024,288,20,M,Tropidurus_torquatus,NA,100_40_7,147B,NA,captura,0.50,5.75,5.25,56.00,83.00,NA,N,F,N,IBGE,,,,,
6-set-24,6,9,2024,289,14,C,Tropidurus_torquatus,NA,100_40_9,149B,NA,captura,1.00,7.00,6.00,58.00,87.00,NA,N,F,N,IBGE,,,,,
6-set-24,6,9,2024,289,16,M,Tropidurus_torquatus,NA,100_50,150B,NA,captura,1.00,4.75,3.75,52.00,76.00,NA,N,F,N,IBGE,,,,,
6-set-24,6,9,2024,289,20,B,Tropidurus_torquatus,NA,100_50_1,151B,NA,captura,1.00,5.00,4.00,49.00,72.00,NA,N,F,N,IBGE,,,,,
10-set-24,10,9,2024,289,8,M,Tropidurus_torquatus,NA,100_40_6,146A,NA,recaptura,1.00,26.50,25.50,89.00,133.00,NA,N,M,N,IBGE,,,,,
10-set-24,10,9,2024,289,19,M,Tropidurus_torquatus,NA,100_50_2,152B,NA,captura,0.50,5.75,5.25,55.00,81.00,NA,N,F,N,IBGE,,,,,
13-set-24,13,9,2024,289,14,A,Tropidurus_torquatus,NA,100_40_9,149B,NA,recaptura,0.50,6.75,6.25,59.00,87.00,NA,N,M,N,IBGE,,,,,
17-set-24,17,9,2024,289,7,M,Tropidurus_torquatus,NA,100_50_3,153B,NA,captura,0.50,6.25,5.75,56.00,82.00,NA,N,F,N,IBGE,,,,,
17-set-24,17,9,2024,289,19,A,Tropidurus_torquatus,NA,100_50_4,154B,NA,captura,0.50,8.75,8.25,65.00,105.00,NA,N,M,N,IBGE,,,,,
20-set-24,20,9,2024,289,10,M,Tropidurus_torquatus,NA,100_50_5,155B,NA,captura,1.50,6.50,5.00,60.00,92.00,NA,N,F,N,IBGE,,,,,
20-set-24,20,9,2024,289,14,M,Tropidurus_torquatus,NA,100_50_2,152B,NA,recaptura,0.50,5.75,5.25,56.00,87.00,NA,N,F,N,IBGE,,,,,
20-set-24,20,9,2024,289,15,M,Tropidurus_torquatus,NA,100_50_6,156B,NA,captura,0.50,4.75,4.25,51.00,79.00,NA,N,F,N,IBGE,,,,,
24-set-24,24,9,2024,289,7,M,Tropidurus_torquatus,NA,100_40,140B,NA,recaptura,0.50,7.75,7.25,61.00,89.00,NA,N,M,N,IBGE,,,,,
24-set-24,24,9,2024,289,7,M,Tropidurus_torquatus,NA,100_50_7,157B,NA,captura,1.50,7.00,5.50,55.00,68.00,NA,N,F,N,IBGE,,,,,
24-set-24,24,9,2024,289,16,A,Tropidurus_torquatus,NA,100_50_6,156B,NA,recaptura,0.50,7.00,6.50,51.00,79.00,NA,N,F,N,IBGE,,,,,
24-set-24,24,9,2024,289,16,A,Tropidurus_torquatus,NA,100_50_8,158B,NA,captura,2.00,20.00,18.00,80.00,101.00,95.00,S,M,N,IBGE,CAUDA REGENERADA,,,,
24-set-24,24,9,2024,289,19,M,Tropidurus_torquatus,NA,100_50_4,154B,NA,recaptura,0.50,8.75,8.25,65.00,105.00,NA,N,M,N,IBGE,,,,,
24-set-24,24,9,2024,289,20,A,Tropidurus_torquatus,NA,100_50_9,159B,NA,captura,1.50,11.25,9.75,68.00,91.00,NA,N,F,S,IBGE,,,,,
27-set-24,27,9,2024,289,4,M,Tropidurus_torquatus,NA,100_60,160B,NA,captura,1.50,20.00,18.50,82.00,122.00,NA,N,M,N,IBGE,,,,,
27-set-24,27,9,2024,289,10,A,Tropidurus_torquatus,NA,100_40_9,149B,NA,recaptura,0.50,8.00,7.50,62.00,91.00,NA,N,I,N,IBGE,,,,,
27-set-24,27,9,2024,289,12,A,Tropidurus_torquatus,NA,100_60_1,161B,NA,captura,1.50,8.65,7.15,55.00,75.00,NA,N,I,N,IBGE,,,,,
27-set-24,27,9,2024,289,10,A,Tropidurus_torquatus,NA,100_5,105B,NA,recaptura,1.50,30.00,28.50,93.00,100.00,61.00,S,F,S,IBGE,CAUDA REGENERADA,,,,
27-set-24,27,9,2024,289,20,A,Tropidurus_torquatus,NA,100_50_6,150B,NA,recaptura,NA,NA,NA,NA,NA,NA,N,NA,N,IBGE,MORTO NO BALDE,,,,
1-out-24,1,10,2024,290,14,M,Tropidurus_torquatus,NA,100_60_2,162B,NA,captura,1.00,16.25,15.25,74.00,121.00,NA,N,F,N,IBGE,,,,,
1-out-24,1,10,2024,290,10,A,Tropidurus_torquatus,NA,100_60_1,161B,NA,recaptura,1.00,7.25,6.25,55.00,76.00,NA,N,F,N,IBGE,,,,,
1-out-24,1,10,2024,290,17,M,Tropidurus_torquatus,NA,100_60_3,163B,NA,captura,0.50,7.25,6.75,61.00,61.00,61.00,S,F,N,IBGE,PONTA DA CAUDA QUEBRADA,,,,
4-out-24,4,10,2024,290,2,M,Tropidurus_torquatus,NA,100_60_4,164B,NA,captura,0.50,5.75,5.25,51.00,78.00,NA,N,I,N,IBGE,,,,,
4-out-24,4,10,2024,290,6,M,Tropidurus_torquatus,NA,100_60_5,165B,NA,captura,1.00,9.25,8.25,61.00,91.00,NA,N,F,N,IBGE,,,,,
8-out-24,8,10,2024,290,3,A,Tropidurus_torquatus,NA,100_60_7,167B,NA,captura,2.00,8.50,6.50,57.00,83.00,NA,N,I,N,IBGE,,,,,
8-out-24,8,10,2024,290,10,M,Tropidurus_torquatus,NA,100_60_8,168B,NA,captura,2.00,7.75,5.75,57.00,88.00,NA,N,F,N,IBGE,,,,,
11-out-24,11,10,2024,290,4,M,Tropidurus_torquatus,NA,100_60_9,169B,NA,captura,0.50,11.00,10.50,65.00,97.00,NA,N,F,N,IBGE,,,,,
15-out-24,15,10,2024,290,1,M,Tropidurus_torquatus,NA,100_70,170B,NA,captura,1.00,10.75,9.75,65.00,100.00,NA,N,F,N,IBGE,,,,,
22-out-24,22,10,2024,290,20,M,Tropidurus_torquatus,NA,100_20_7,127B,NA,recaptura,1.00,30.00,29.00,89.00,127.00,127.00,S,M,N,IBGE,,,,,
25-out-24,25,10,2024,290,19,B,Tropidurus_torquatus,NA,100_30_5,135B,NA,recaptura,1.50,26.00,24.50,96.00,115.00,114.00,S,F,N,IBGE,,,,,
1-nov-24,1,11,2024,291,16,B,Tropidurus_torquatus,NA,100_70_1,171B,NA,captura,1.00,14.25,13.25,74.00,114.00,NA,N,M,N,IBGE,,,,,
5-nov-24,5,11,2024,291,3,A,Tropidurus_torquatus,NA,100_70_2,172B,NA,captura,1.00,10.75,9.75,65.00,94.00,NA,N,M,N,IBGE,,,,,
5-nov-24,5,11,2024,291,19,B,Tropidurus_torquatus,NA,100_70_3,173B,NA,captura,1.50,21.50,20.00,83.00,121.00,NA,N,F,N,IBGE,,,,,
5-nov-24,5,11,2024,291,19,B,Tropidurus_torquatus,NA,70_4,74B,NA,recaptura,1.50,48.00,46.50,140.00,42.00,42.00,S,M,N,IBGE,,,,,
10-dez-24,10,12,2024,292,1,M,Tropidurus_torquatus,NA,100_70_5,175B,NA,captura,1.00,14.50,13.50,72.00,91.00,81.00,S,F,N,IBGE,CAUDA REGENERADA,,,,
10-dez-24,10,12,2024,292,19,B,Tropidurus_torquatus,NA,100_70_6,176B,NA,captura,1.00,16.00,15.00,74.00,107.00,NA,N,F,N,IBGE,,,,,
13-dez-24,13,12,2024,292,20,B,Tropidurus_torquatus,NA,9,9B,NA,recaptura,1.00,19.00,18.00,80.00,121.00,NA,N,M,N,IBGE,,,,,
7-fev-25,7,2,2025,294,11,M,Tropidurus_torquatus,NA,100_50_3,153B,NA,recaptura,0.50,15.75,15.25,74.00,106.00,NA,N,F,S,IBGE,COM OVOS,,,,
21-fev-25,21,2,2025,294,14,M,Tropidurus_torquatus,NA,100_50_3,153B,NA,recaptura,1.00,16.00,15.00,76.00,117.00,NA,N,F,N,IBGE,,,,,
4-mar-25,4,3,2025,295,14,B,Tropidurus_torquatus,NA,100_50_3,153B,NA,recaptura,1.00,18.25,17.25,76.00,121.00,NA,N,F,N,IBGE,,,,,
7-mar-25,7,3,2025,295,14,C,Tropidurus_torquatus,NA,100_60_2,162B,NA,recaptura,1.50,29.00,27.50,88.00,140.00,NA,N,M,N,IBGE,,,,,
11-mar-25,11,3,2025,295,20,M,Tropidurus_torquatus,NA,100_70_6,176B,NA,recaptura,1.00,17.50,16.50,78.00,112.00,NA,N,F,N,IBGE,,,,,
14-mar-25,14,3,2025,295,14,B,Tropidurus_torquatus,NA,100_60_2,162B,NA,recaptura,1.50,32.00,30.50,90.00,140.00,58.00,S,M,N,IBGE,CAUDA REGENERADA,,,,
1-abr-25,1,4,2025,296,20,B,Tropidurus_torquatus,NA,100_70_7,177B,NA,captura,1.00,18.75,17.75,86.00,114.00,NA,N,F,N,IBGE,,,,,
25-abr-25,25,4,2025,296,16,B,Tropidurus_torquatus,NA,100_70_8,178B,NA,captura,0.50,2.75,2.25,39.00,53.00,NA,N,I,N,IBGE,,,,,
29-abr-25,29,4,2025,296,1,M,Tropidurus_torquatus,NA,100_70_9_8,179B,NA,captura,0.50,3.50,3.00,43.00,63.00,NA,N,I,N,IBGE,DEDO 8 PREDADO,,,,
2-mai-25,2,5,2025,297,1,B,Tropidurus_torquatus,NA,100_70_9_8,179B,NA,recaptura,0.50,3.25,2.75,43.00,65.00,NA,N,I,N,IBGE,,,,,
20-mai-25,20,5,2025,297,19,M,Tropidurus_torquatus,NA,100_70_6,176B,NA,recaptura,1.00,18.50,17.50,80.00,117.00,NA,N,F,N,IBGE,,,,,
10-jun-25,10,6,2025,298,1,M,Tropidurus_torquatus,NA,100_80,180B,NA,captura,0.50,4.00,3.50,45.00,70.00,NA,N,I,N,IBGE,,,,,
10-jun-25,10,6,2025,298,13,C,Tropidurus_torquatus,NA,100_60_1,161B,NA,recaptura,1.00,15.00,14.00,75.00,102.00,NA,N,F,N,IBGE,,,,,
20-jun-25,20,6,2025,298,14,M,Tropidurus_torquatus,NA,100_50_3,153B,NA,recaptura,1.50,18.75,17.25,82.00,129.00,NA,N,F,N,IBGE,,,,,
24-jun-25,24,6,2025,298,3,C,Tropidurus_torquatus,NA,100_70_5,175B,NA,recaptura,1.50,23.00,21.50,86.00,117.00,17.00,N,M,N,IBGE,,,,,
24-jun-25,24,6,2025,298,4,M,Tropidurus_torquatus,NA,100_80_1,181B,NA,captura,1.50,31.00,29.50,95.00,130.00,NA,N,M,N,IBGE,,,,,
18-jul-25,18,7,2025,299,7,C,Tropidurus_torquatus,NA,80,80B,NA,recaptura,1.50,26.50,25.00,95.00,116.00,71.00,N,F,N,IBGE,,,,,
18-jul-25,18,7,2025,299,17,C,Tropidurus_torquatus,NA,100_50_4,154B,NA,recaptura,1.50,22.25,20.75,85.00,143.00,NA,N,M,N,IBGE,,,,,
22-jul-25,22,7,2025,299,16,B,Tropidurus_torquatus,NA,100_80_2,182B,NA,captura,1.50,7.00,5.50,56.00,85.00,NA,N,I,N,IBGE,,,,,
25-jul-25,25,7,2025,299,16,M,Tropidurus_torquatus,NA,100_60_7,167B,NA,recaptura,1.50,5.50,4.00,48.00,70.00,NA,N,I,N,IBGE,ponta_da_cauda_regenerada,,,,
12-ago-25,12,8,2025,300,20,A,Tropidurus_torquatus,NA,100_70_6,176B,NA,recaptura,1.50,20.50,19.00,80.00,113.00,35.00,N,F,N,IBGE,,,,,
19-ago-25,19,8,2025,300,3,C,Tropidurus_torquatus,NA,100_80_3,183B,NA,captura,0.50,6.25,5.75,54.00,75.00,NA,N,F,N,IBGE,,,,,
19-ago-25,19,8,2025,300,17,A,Tropidurus_torquatus,NA,100_70_7,177B,NA,recaptura,0.50,4.35,3.85,51.00,75.00,NA,N,F,N,IBGE,,,,,
22-ago-25,22,8,2025,300,7,C,Tropidurus_torquatus,NA,100_70_5,175B,NA,recaptura,1.00,24.00,23.00,85.00,119.00,103.00,N,M,N,IBGE,cauda_regenerada,,,,
26-ago-25,26,8,2025,300,10,A,Tropidurus_torquatus,NA,100_70_7,177B,NA,recaptura,0.50,4.50,4.00,52.00,75.00,NA,N,I,N,IBGE,,,,,
29-ago-25,29,8,2025,300,13,M,Tropidurus_torquatus,NA,100_60_1,161B,NA,recaptura,1.00,19.25,18.25,79.00,109.00,NA,N,F,N,IBGE,,,,,
29-ago-25,29,8,2025,300,16,M,Tropidurus_torquatus,NA,100_80_5,185B,NA,captura,1.00,7.50,6.50,59.00,85.00,82.00,N,I,N,IBGE,dedo_5_predado_e_aproveitado,,,,
29-ago-25,29,8,2025,300,19,B,Tropidurus_torquatus,NA,100_80_6,186B,NA,captura,2.00,30.00,28.00,87.00,115.00,70.00,N,M,N,IBGE,,,,,
